1591435314.773698807 -0.05998 0.64186 0.00842 0.02995 0.00004 0.69889 0.71460
1591435314.840328693 -0.05967 0.64733 0.00868 0.02992 -0.00009 0.69953 0.71398
1591435314.906948805 -0.05909 0.65204 0.00900 0.02992 -0.00010 0.70000 0.71352
1591435314.973568678 -0.05853 0.65592 0.00934 0.03030 -0.00043 0.69995 0.71355
1591435315.040208817 -0.05806 0.66065 0.00964 0.03039 -0.00113 0.70034 0.71316
1591435315.106828690 -0.05736 0.66539 0.01039 0.02980 -0.00089 0.70070 0.71283
1591435315.173448801 -0.05633 0.66908 0.01078 0.02983 -0.00055 0.70059 0.71294
1591435315.240078688 -0.05645 0.67307 0.00940 0.03050 -0.00106 0.70136 0.71215
1591435315.306708813 -0.05522 0.68054 0.01012 0.02995 -0.00091 0.70137 0.71217
1591435315.373328686 -0.05495 0.68416 0.01047 0.02984 -0.00085 0.70141 0.71213
1591435315.439948797 -0.05480 0.68890 0.01055 0.03015 -0.00146 0.70110 0.71242
1591435315.506588697 -0.05476 0.69372 0.01073 0.02960 -0.00157 0.70157 0.71198
1591435315.573208809 -0.05442 0.69858 0.01092 0.02981 -0.00224 0.70125 0.71229
1591435315.639828682 -0.05394 0.70376 0.01117 0.02942 -0.00218 0.70125 0.71231
1591435315.706458807 -0.05382 0.70815 0.01141 0.02921 -0.00276 0.70129 0.71227
1591435315.773088694 -0.05390 0.71347 0.01179 0.02871 -0.00294 0.70124 0.71234
1591435315.839708805 -0.05325 0.71845 0.01198 0.02881 -0.00313 0.70155 0.71203
1591435315.906338692 -0.05276 0.72198 0.01200 0.02931 -0.00404 0.70150 0.71206
1591435315.972968817 -0.05306 0.72684 0.01227 0.02836 -0.00386 0.70162 0.71197
1591435316.039588690 -0.05294 0.73256 0.01249 0.02796 -0.00398 0.70166 0.71195
1591435316.106208801 -0.05243 0.73433 0.01298 0.02856 -0.00496 0.70134 0.71224
1591435316.172838688 -0.05279 0.73819 0.01380 0.02797 -0.00515 0.70115 0.71245
1591435316.239468813 -0.05281 0.74511 0.01420 0.02782 -0.00553 0.70135 0.71225
1591435316.306088686 -0.05283 0.75026 0.01458 0.02794 -0.00599 0.70123 0.71236
1591435316.372718811 -0.05252 0.75585 0.01469 0.02785 -0.00587 0.70136 0.71224
1591435316.439348698 -0.05237 0.75852 0.01495 0.02768 -0.00592 0.70141 0.71219
1591435316.505968809 -0.05256 0.76054 0.01523 0.02727 -0.00596 0.70098 0.71264
1591435316.572588682 -0.05903 0.71061 0.01997 0.02836 -0.00653 0.70071 0.71285
1591435316.639218807 -0.05196 0.76744 0.01664 0.02856 -0.00574 0.70157 0.71201
1591435316.705848694 -0.05180 0.77021 0.01671 0.02850 -0.00526 0.70139 0.71219
1591435316.772468805 -0.05211 0.77896 0.01649 0.02876 -0.00557 0.70172 0.71185
1591435316.839098692 -0.05192 0.78425 0.01648 0.02834 -0.00536 0.70204 0.71155
1591435316.905728817 -0.05113 0.79211 0.01664 0.02824 -0.00481 0.70236 0.71125
1591435316.972348690 -0.05068 0.80613 0.01659 0.02897 -0.00490 0.70268 0.71090
1591435317.038968801 -0.05073 0.81212 0.01627 0.02849 -0.00476 0.70291 0.71070
1591435317.105598688 -0.05069 0.81019 0.01631 0.02801 -0.00465 0.70282 0.71080
1591435317.172228813 -0.05058 0.81143 0.01623 0.02848 -0.00484 0.70281 0.71079
1591435317.238848686 -0.05031 0.81579 0.01613 0.02819 -0.00448 0.70290 0.71071
1591435317.305478811 -0.05050 0.81806 0.01645 0.02777 -0.00425 0.70281 0.71082
1591435317.372108698 -0.05025 0.82143 0.01640 0.02840 -0.00489 0.70267 0.71093
1591435317.438728809 -0.05019 0.82422 0.01644 0.02807 -0.00450 0.70273 0.71089
1591435317.505348682 -0.05042 0.82685 0.01680 0.02799 -0.00476 0.70247 0.71115
1591435317.571988821 -0.05047 0.83742 0.01699 0.02810 -0.00535 0.70245 0.71116
1591435317.638608694 -0.05022 0.83852 0.01690 0.02797 -0.00496 0.70238 0.71123
1591435317.705228806 -0.05018 0.83969 0.01721 0.02762 -0.00466 0.70213 0.71150
1591435317.771858692 -0.05218 0.83806 0.01883 0.02861 -0.00577 0.70212 0.71146
1591435317.838488817 -0.05108 0.86592 0.01932 0.02764 -0.00510 0.70244 0.71119
1591435317.905108690 -0.05046 0.89762 0.01946 0.02716 -0.00493 0.70200 0.71164
1591435317.971728802 -0.04964 0.91947 0.01932 0.02685 -0.00478 0.70234 0.71132
1591435318.038368702 -0.04973 0.92615 0.01938 0.02687 -0.00491 0.70219 0.71147
1591435318.104988813 -0.05000 0.93303 0.01952 0.02694 -0.00544 0.70195 0.71170
1591435318.171608686 -0.04969 0.94062 0.01986 0.02652 -0.00525 0.70187 0.71179
1591435318.238238811 -0.04964 0.94600 0.01995 0.02672 -0.00566 0.70200 0.71165
1591435318.304868698 -0.04983 0.94985 0.01991 0.02673 -0.00583 0.70217 0.71148
1591435318.371488810 -0.04981 0.95675 0.02081 0.02695 -0.00653 0.70205 0.71158
1591435318.438108683 -0.05001 0.96207 0.02071 0.02770 -0.00753 0.70225 0.71135
1591435318.504748821 -0.04954 0.96961 0.02140 0.02666 -0.00675 0.70254 0.71111
1591435318.571368694 -0.04857 0.97304 0.02162 0.02746 -0.00724 0.70293 0.71069
1591435318.637988806 -0.04825 0.97890 0.02163 0.02757 -0.00724 0.70332 0.71030
1591435318.704618692 -0.04803 0.98324 0.02208 0.02748 -0.00691 0.70412 0.70952
1591435318.771248817 -0.04657 1.00003 0.02259 0.02755 -0.00761 0.70492 0.70871
1591435318.837868690 -0.04551 1.00393 0.02267 0.02723 -0.00747 0.70607 0.70758
1591435318.904488802 -0.04397 1.00892 0.02270 0.02705 -0.00713 0.70735 0.70631
1591435318.971128702 -0.04262 1.02722 0.02191 0.02601 -0.00737 0.70869 0.70500
1591435319.037748814 -0.04212 1.03069 0.02098 0.02555 -0.00739 0.71028 0.70342
1591435319.104368687 -0.04074 1.03607 0.02125 0.02509 -0.00788 0.71225 0.70143
1591435319.170998812 -0.04022 1.03874 0.02137 0.02486 -0.00828 0.71424 0.69941
1591435319.237628698 -0.03838 1.05739 0.01951 0.02360 -0.00833 0.71557 0.69809
1591435319.304248810 -0.03990 1.05386 0.01991 0.02334 -0.00846 0.71700 0.69663
1591435319.370878696 -0.03930 1.06309 0.01947 0.02282 -0.00810 0.71861 0.69499
1591435319.437508821 -0.03890 1.06785 0.01914 0.02285 -0.00791 0.71879 0.69481
1591435319.504128695 -0.04186 1.08005 0.02013 0.02335 -0.00893 0.71958 0.69395
1591435319.570748806 -0.04256 1.08409 0.02014 0.02186 -0.00748 0.72035 0.69323
1591435319.637378693 -0.04393 1.08330 0.01996 0.02187 -0.00686 0.72106 0.69250
1591435319.704008818 -0.04679 1.07657 0.01913 0.02212 -0.00692 0.72150 0.69203
1591435319.770628691 -0.04663 1.08157 0.01856 0.02147 -0.00642 0.72270 0.69080
1591435319.837258816 -0.04636 1.09006 0.01836 0.01949 -0.00453 0.72530 0.68814
1591435319.903888702 -0.04549 1.09515 0.01847 0.01929 -0.00477 0.72427 0.68923
1591435319.970508814 -0.04439 1.10301 0.01766 0.01920 -0.00472 0.72457 0.68892
1591435320.037128687 -0.04510 1.11050 0.01819 0.01774 -0.00377 0.72584 0.68762
1591435320.103758812 -0.04443 1.11489 0.01857 0.01801 -0.00333 0.72582 0.68764
1591435320.170388699 -0.04424 1.11878 0.01852 0.01906 -0.00374 0.72589 0.68754
1591435320.237008810 -0.04458 1.12301 0.01839 0.01799 -0.00320 0.72680 0.68661
1591435320.303638697 -0.04444 1.12639 0.01849 0.01853 -0.00371 0.72722 0.68615
1591435320.370268822 -0.04421 1.13031 0.01841 0.01904 -0.00387 0.72731 0.68604
1591435320.436888695 -0.04410 1.13589 0.01804 0.01855 -0.00400 0.72792 0.68540
1591435320.503508806 -0.04362 1.14026 0.01772 0.01799 -0.00393 0.72879 0.68449
1591435320.570138693 -0.04310 1.14496 0.01762 0.01831 -0.00417 0.72893 0.68433
1591435320.636768818 -0.04300 1.14964 0.01767 0.01789 -0.00384 0.72949 0.68375
1591435320.703388691 -0.04239 1.15327 0.01714 0.01742 -0.00379 0.73055 0.68263
1591435320.770018816 -0.04190 1.15664 0.01719 0.01824 -0.00410 0.73115 0.68196
1591435320.836648703 -0.04101 1.16120 0.01668 0.01847 -0.00391 0.73236 0.68065
1591435320.903268814 -0.04456 1.15922 0.01646 0.01760 -0.00376 0.73328 0.67969
1591435320.969888687 -0.04309 1.16128 0.01559 0.01739 -0.00332 0.73463 0.67824
1591435321.036528826 -0.04227 1.16896 0.01458 0.01703 -0.00348 0.73551 0.67729
1591435321.103148699 -0.04172 1.17315 0.01428 0.01677 -0.00340 0.73703 0.67564
1591435321.169768810 -0.04154 1.17757 0.01417 0.01645 -0.00309 0.73882 0.67370
1591435321.236398697 -0.04284 1.17351 0.01277 0.01597 -0.00285 0.74153 0.67072
1591435321.303028822 -0.04167 1.18185 0.01281 0.01569 -0.00271 0.74617 0.66557
1591435321.369648695 -0.04203 1.19308 0.01321 0.01487 -0.00272 0.75103 0.66010
1591435321.436268806 -0.04509 1.19800 0.01221 0.01477 -0.00277 0.75538 0.65511
1591435321.502908707 -0.04563 1.20603 0.01199 0.01464 -0.00305 0.75920 0.65068
1591435321.569528818 -0.04907 1.20880 0.01096 0.01471 -0.00241 0.76248 0.64684
1591435321.636148691 -0.04988 1.21378 0.01106 0.01449 -0.00289 0.76439 0.64459
1591435321.702778816 -0.05193 1.22235 0.01161 0.01507 -0.00155 0.76500 0.64385
1591435321.769408703 -0.05248 1.22588 0.01162 0.01470 -0.00114 0.76531 0.64349
1591435321.836028814 -0.05308 1.22861 0.01154 0.01521 -0.00135 0.76604 0.64261
1591435321.902648687 -0.05341 1.23167 0.01148 0.01491 -0.00119 0.76661 0.64193
1591435321.969288826 -0.05395 1.23566 0.01161 0.01460 -0.00123 0.76730 0.64112
1591435322.035908699 -0.05401 1.23882 0.01178 0.01413 -0.00098 0.76773 0.64062
1591435322.102528811 -0.05437 1.24172 0.01162 0.01440 -0.00129 0.76824 0.64000
1591435322.169158697 -0.05495 1.24524 0.01146 0.01385 -0.00114 0.76863 0.63955
1591435322.235788822 -0.05596 1.24783 0.01188 0.01364 -0.00052 0.76884 0.63929
1591435322.302408695 -0.05524 1.25132 0.01232 0.01350 -0.00034 0.76950 0.63851
1591435322.369028807 -0.05593 1.25557 0.01232 0.01321 -0.00042 0.76950 0.63851
1591435322.435668707 -0.05712 1.25951 0.01251 0.01295 -0.00056 0.77017 0.63771
1591435322.502288818 -0.05769 1.26360 0.01281 0.01232 -0.00026 0.77045 0.63738
1591435322.568908691 -0.05816 1.26800 0.01295 0.01285 -0.00044 0.77073 0.63704
1591435322.635538816 -0.05850 1.27177 0.01289 0.01265 -0.00056 0.77158 0.63600
1591435322.702168703 -0.05933 1.27667 0.01254 0.01247 -0.00092 0.77170 0.63586
1591435322.768788815 -0.05982 1.28085 0.01239 0.01276 -0.00119 0.77248 0.63491
1591435322.835418701 -0.05988 1.28376 0.01187 0.01261 -0.00108 0.77312 0.63414
1591435322.902048826 -0.06033 1.28769 0.01194 0.01254 -0.00084 0.77370 0.63343
1591435322.968668699 -0.06070 1.29263 0.01210 0.01206 -0.00073 0.77460 0.63233
1591435323.035288811 -0.06145 1.29312 0.01207 0.01249 -0.00042 0.77477 0.63212
1591435323.101918697 -0.06261 1.29771 0.01276 0.01225 -0.00035 0.77571 0.63097
1591435323.168548822 -0.06301 1.30247 0.01295 0.01213 0.00003 0.77689 0.62952
1591435323.235168695 -0.06322 1.30647 0.01303 0.01208 0.00017 0.77814 0.62798
1591435323.301798820 -0.06399 1.31078 0.01301 0.01232 -0.00004 0.77945 0.62634
1591435323.368428707 -0.06511 1.31593 0.01290 0.01228 -0.00042 0.78120 0.62417
1591435323.435048819 -0.06752 1.32226 0.01269 0.01255 -0.00035 0.78321 0.62163
1591435323.501668692 -0.06772 1.32661 0.01292 0.01204 0.00008 0.78516 0.61918
1591435323.568298817 -0.06847 1.33293 0.01255 0.01209 -0.00009 0.78668 0.61724
1591435323.634928703 -0.07169 1.31355 0.01659 0.01381 -0.00060 0.78925 0.61391
1591435323.701548815 -0.07130 1.34521 0.01289 0.01287 0.00027 0.79243 0.60982
1591435323.768178701 -0.07246 1.35059 0.01270 0.01361 -0.00011 0.79551 0.60578
1591435323.834808826 -0.07393 1.35599 0.01194 0.01421 0.00001 0.80033 0.59939
1591435323.901428699 -0.07437 1.36300 0.01197 0.01429 0.00009 0.80469 0.59353
1591435323.968048811 -0.07384 1.37254 0.01106 0.01482 0.00060 0.80817 0.58877
1591435324.034678698 -0.07617 1.37661 0.01168 0.01460 0.00039 0.81129 0.58446
1591435324.101308823 -0.08040 1.36324 0.01386 0.01603 -0.00027 0.81278 0.58235
1591435324.167928696 -0.07931 1.38578 0.01117 0.01494 0.00050 0.81401 0.58066
1591435324.234558821 -0.08007 1.39121 0.01085 0.01485 0.00050 0.81490 0.57941
1591435324.301188707 -0.08196 1.39806 0.01087 0.01476 0.00082 0.81565 0.57835
1591435324.367808819 -0.08284 1.40294 0.01055 0.01471 0.00071 0.81639 0.57731
1591435324.434428692 -0.08388 1.40785 0.01022 0.01488 0.00079 0.81751 0.57572
1591435324.501068830 -0.08567 1.41369 0.01032 0.01475 0.00084 0.81813 0.57485
1591435324.567688704 -0.08729 1.41851 0.01040 0.01429 0.00079 0.81869 0.57405
1591435324.634308815 -0.08816 1.42277 0.01003 0.01477 0.00034 0.81960 0.57274
1591435324.700938702 -0.08916 1.42813 0.00913 0.01465 0.00074 0.82035 0.57168
1591435324.767568827 -0.08951 1.43250 0.00978 0.01403 0.00139 0.82117 0.57050
1591435324.834188700 -0.09016 1.43695 0.00974 0.01411 0.00099 0.82161 0.56987
1591435324.900808811 -0.09139 1.44130 0.00917 0.01464 0.00050 0.82200 0.56930
1591435324.967448711 -0.09318 1.44661 0.00911 0.01396 0.00068 0.82271 0.56830
1591435325.034068823 -0.09434 1.45166 0.00944 0.01361 0.00105 0.82326 0.56750
1591435325.100688696 -0.09548 1.45616 0.00915 0.01437 0.00063 0.82378 0.56673
1591435325.167318821 -0.09960 1.45900 0.00839 0.01474 0.00019 0.82495 0.56501
1591435325.233948708 -0.09747 1.46480 0.00946 0.01440 0.00088 0.82620 0.56319
1591435325.300568819 -0.09554 1.46879 0.00931 0.01442 0.00125 0.82742 0.56139
1591435325.367188692 -0.09750 1.47372 0.00964 0.01459 0.00115 0.82848 0.55982
1591435325.433828831 -0.09922 1.47900 0.00998 0.01391 0.00131 0.82978 0.55791
1591435325.500448704 -0.09931 1.48378 0.01150 0.01381 0.00188 0.83116 0.55586
1591435325.567068815 -0.10188 1.48993 0.01121 0.01382 0.00188 0.83271 0.55353
1591435325.633698702 -0.10347 1.49511 0.01160 0.01359 0.00217 0.83439 0.55101
1591435325.700328827 -0.10808 1.49986 0.01177 0.01433 0.00150 0.83641 0.54791
1591435325.766948700 -0.10804 1.50437 0.01157 0.01563 0.00048 0.83850 0.54468
1591435325.833568811 -0.11025 1.50983 0.01182 0.01437 0.00100 0.84073 0.54126
1591435325.900208712 -0.11247 1.51742 0.01274 0.01459 0.00143 0.84199 0.53930
1591435325.966828823 -0.11408 1.52239 0.01264 0.01504 0.00103 0.84242 0.53861
1591435326.033448696 -0.11672 1.52828 0.01240 0.01528 0.00045 0.84373 0.53655
1591435326.100078821 -0.11916 1.53489 0.01218 0.01528 0.00021 0.84505 0.53448
1591435326.166708708 -0.12437 1.54253 0.01174 0.01565 0.00026 0.84637 0.53237
1591435326.233328819 -0.12691 1.54955 0.01142 0.01546 0.00025 0.84734 0.53083
1591435326.299948692 -0.12969 1.55608 0.01169 0.01499 0.00030 0.84800 0.52979
1591435326.366588831 -0.13228 1.56212 0.01162 0.01533 0.00009 0.84877 0.52853
1591435326.433208704 -0.13671 1.56681 0.01029 0.01623 0.00010 0.84953 0.52729
1591435326.499828815 -0.13793 1.57321 0.01057 0.01586 0.00050 0.85004 0.52647
1591435326.566458702 -0.14019 1.57794 0.01074 0.01592 0.00053 0.85103 0.52488
1591435326.633088827 -0.14168 1.58257 0.01059 0.01581 0.00082 0.85162 0.52392
1591435326.699708700 -0.14305 1.58704 0.01046 0.01556 0.00132 0.85228 0.52286
1591435326.766338825 -0.14443 1.59089 0.01031 0.01577 0.00140 0.85302 0.52165
1591435326.832968712 -0.14820 1.59397 0.00870 0.01662 0.00113 0.85350 0.52082
1591435326.899588823 -0.14838 1.59911 0.00976 0.01618 0.00172 0.85456 0.51910
1591435326.966208696 -0.14939 1.60431 0.00976 0.01613 0.00194 0.85587 0.51693
1591435327.032838821 -0.15112 1.60952 0.00981 0.01584 0.00186 0.85666 0.51563
1591435327.099468708 -0.15315 1.61398 0.00980 0.01627 0.00178 0.85763 0.51401
1591435327.166088820 -0.15501 1.61887 0.00841 0.01686 0.00162 0.85916 0.51143
1591435327.232718706 -0.15880 1.62361 0.00874 0.01652 0.00170 0.86182 0.50694
1591435327.299348831 -0.16066 1.62841 0.00910 0.01617 0.00195 0.86390 0.50340
1591435327.365968704 -0.16332 1.63074 0.00803 0.01657 0.00177 0.86585 0.50003
1591435327.432588816 -0.16564 1.63646 0.00805 0.01617 0.00137 0.86843 0.49554
1591435327.499218702 -0.16820 1.63995 0.00702 0.01639 0.00168 0.87127 0.49054
1591435327.565848827 -0.16918 1.64515 0.00767 0.01590 0.00238 0.87446 0.48483
1591435327.632468700 -0.17246 1.64866 0.00713 0.01596 0.00256 0.87682 0.48055
1591435327.699098825 -0.17454 1.65286 0.00699 0.01574 0.00212 0.87912 0.47633
1591435327.765728712 -0.17747 1.65647 0.00726 0.01602 0.00205 0.88178 0.47139
1591435327.832348824 -0.17876 1.66064 0.00749 0.01570 0.00254 0.88431 0.46663
1591435327.898968697 -0.17172 1.64035 0.00939 0.01678 0.00243 0.88550 0.46433
1591435327.965608835 -0.18412 1.66827 0.00731 0.01582 0.00246 0.88594 0.46353
1591435328.032228708 -0.18625 1.67229 0.00739 0.01562 0.00223 0.88629 0.46286
1591435328.098848820 -0.19007 1.67673 0.00717 0.01573 0.00188 0.88670 0.46207
1591435328.165478706 -0.19156 1.68039 0.00724 0.01552 0.00184 0.88743 0.46068
1591435328.232108831 -0.19341 1.68450 0.00744 0.01556 0.00166 0.88770 0.46015
1591435328.298728704 -0.19592 1.68807 0.00713 0.01586 0.00126 0.88808 0.45941
1591435328.365348816 -0.19867 1.69202 0.00728 0.01554 0.00121 0.88867 0.45829
1591435328.431988716 -0.20132 1.69560 0.00753 0.01535 0.00105 0.88879 0.45806
1591435328.498608828 -0.20413 1.69901 0.00749 0.01610 0.00030 0.88887 0.45787
1591435328.565228701 -0.20694 1.70280 0.00760 0.01613 0.00031 0.88902 0.45758
1591435328.631858826 -0.20876 1.70683 0.00772 0.01597 0.00068 0.88955 0.45657
1591435328.698488712 -0.21080 1.71078 0.00780 0.01607 0.00085 0.88998 0.45572
1591435328.765108824 -0.21542 1.71454 0.00828 0.01599 0.00106 0.89031 0.45508
1591435328.831728697 -0.21479 1.71667 0.00825 0.01543 0.00156 0.89110 0.45355
1591435328.898368835 -0.21659 1.71995 0.00825 0.01583 0.00155 0.89180 0.45215
1591435328.964988708 -0.21859 1.72319 0.00819 0.01637 0.00123 0.89209 0.45157
1591435329.031608820 -0.22096 1.72648 0.00821 0.01629 0.00112 0.89281 0.45014
1591435329.098238707 -0.22417 1.73005 0.00816 0.01628 0.00113 0.89417 0.44742
1591435329.164868832 -0.22616 1.73342 0.00795 0.01689 0.00119 0.89577 0.44419
1591435329.231488705 -0.22862 1.73461 0.00670 0.01693 0.00147 0.89815 0.43937
1591435329.298108816 -0.23023 1.73843 0.00782 0.01611 0.00132 0.90100 0.43352
1591435329.364748716 -0.23273 1.74382 0.00839 0.01622 0.00146 0.90432 0.42655
1591435329.431368828 -0.23426 1.74569 0.00822 0.01577 0.00153 0.90696 0.42092
1591435329.497988701 -0.23651 1.74916 0.00845 0.01551 0.00164 0.90886 0.41681
1591435329.564618826 -0.23898 1.75194 0.00841 0.01509 0.00166 0.90963 0.41514
1591435329.631248713 -0.24097 1.75629 0.00930 0.01503 0.00145 0.90973 0.41493
1591435329.702878714 -0.24296 1.75827 0.00922 0.01625 0.00136 0.91043 0.41334
1591435329.769498825 -0.24606 1.76163 0.00916 0.01589 0.00172 0.91130 0.41142
1591435329.836138725 -0.24861 1.76462 0.00913 0.01599 0.00160 0.91212 0.40960
1591435329.902758837 -0.25115 1.76771 0.00897 0.01669 0.00122 0.91243 0.40889
1591435329.969378710 -0.25498 1.77358 0.00922 0.01601 0.00146 0.91300 0.40764
1591435330.036008835 -0.25881 1.77687 0.00918 0.01638 0.00121 0.91315 0.40730
1591435330.102638721 -0.26232 1.78109 0.00931 0.01625 0.00118 0.91345 0.40663
1591435330.169258833 -0.26570 1.78540 0.00952 0.01617 0.00128 0.91393 0.40555
1591435330.235878706 -0.26856 1.78946 0.00961 0.01629 0.00123 0.91420 0.40493
1591435330.302518845 -0.27211 1.79339 0.00959 0.01607 0.00109 0.91445 0.40439
1591435330.369138718 -0.27558 1.79737 0.00959 0.01638 0.00103 0.91469 0.40382
1591435330.435758829 -0.27879 1.80145 0.00974 0.01595 0.00129 0.91500 0.40314
1591435330.502388716 -0.28154 1.80511 0.00998 0.01628 0.00143 0.91536 0.40231
1591435330.569018841 -0.28972 1.80724 0.01237 0.01649 0.00151 0.91551 0.40194
1591435330.635638714 -0.28845 1.81351 0.01089 0.01603 0.00201 0.91610 0.40062
1591435330.702258825 -0.29038 1.81650 0.01102 0.01678 0.00202 0.91647 0.39974
1591435330.768898726 -0.29283 1.81926 0.01121 0.01668 0.00204 0.91659 0.39947
1591435330.835518837 -0.29467 1.82143 0.01126 0.01682 0.00206 0.91700 0.39854
1591435330.902138710 -0.29643 1.82384 0.01139 0.01703 0.00232 0.91747 0.39744
1591435330.968768835 -0.29789 1.82618 0.01151 0.01687 0.00273 0.91804 0.39612
1591435331.035398722 -0.30322 1.83090 0.01185 0.01693 0.00298 0.91882 0.39431
1591435331.102018833 -0.30286 1.83331 0.01229 0.01691 0.00293 0.91960 0.39247
